Source,Target,Type,Weight,videos
UC5UHdMOwhHWxY9AQraqve4A,UCseRTX4jbdBx5BXMNTfjh3g,Undirected,1,1
UC_xcYqaPDdT_U3hldXw-Bug,UCdST1etqe7vuOTU7lPSF_jA,Undirected,1,1
UC_xcYqaPDdT_U3hldXw-Bug,UCmmt_puWbvAAfhjpUtUyNjQ,Undirected,1,1
UC_xcYqaPDdT_U3hldXw-Bug,UCseRTX4jbdBx5BXMNTfjh3g,Undirected,1,1
UCdST1etqe7vuOTU7lPSF_jA,UCmmt_puWbvAAfhjpUtUyNjQ,Undirected,1,1
UCdST1etqe7vuOTU7lPSF_jA,UCseRTX4jbdBx5BXMNTfjh3g,Undirected,1,1
UCmmt_puWbvAAfhjpUtUyNjQ,UCseRTX4jbdBx5BXMNTfjh3g,Undirected,1,1
UCDhka7XkllGxop0_abgGfdA,UCMlVbAybqKFZMlJIY4-n47Q,Undirected,1,1
UCDhka7XkllGxop0_abgGfdA,UCUi2_zgw1I634-M7szT3PAw,Undirected,2,2
UCMlVbAybqKFZMlJIY4-n47Q,UCUi2_zgw1I634-M7szT3PAw,Undirected,1,1
UCDhka7XkllGxop0_abgGfdA,UCLCdyRg3u5O-EVP5p46QxcQ,Undirected,1,1
UCZZsaWwTN9e7HXubktfD9jQ,UCcEIg59v68mXkwmjrUovLWQ,Undirected,1,1
UC-Re3P-t9Kop1kLSLYBUHHg,UC5qat3kGDI0F4ItqwnJaNKQ,Undirected,1,1
UC-Re3P-t9Kop1kLSLYBUHHg,UCHnW8l8WtGz6LvLGR168ORg,Undirected,1,1
UC-Re3P-t9Kop1kLSLYBUHHg,UCcEIg59v68mXkwmjrUovLWQ,Undirected,2,2
UC5qat3kGDI0F4ItqwnJaNKQ,UCHnW8l8WtGz6LvLGR168ORg,Undirected,1,1
UC5qat3kGDI0F4ItqwnJaNKQ,UCcEIg59v68mXkwmjrUovLWQ,Undirected,1,1
UCHnW8l8WtGz6LvLGR168ORg,UCcEIg59v68mXkwmjrUovLWQ,Undirected,1,1
UC36LeaN8y3_vQJSh1JE8liA,UCcEIg59v68mXkwmjrUovLWQ,Undirected,2,2
UC36LeaN8y3_vQJSh1JE8liA,UC_foZnJeK8rP0C4ENG4fR1Q,Undirected,1,1
UC_foZnJeK8rP0C4ENG4fR1Q,UCcEIg59v68mXkwmjrUovLWQ,Undirected,1,1
UC_lmCnItO1EWczmn5HtwvuQ,UCcEIg59v68mXkwmjrUovLWQ,Undirected,1,1
UC7WbVbMJipNOSgW1Je-c9ZA,UCaAqNrRBRO4Le2j9veyZiLw,Undirected,1,1
UC7WbVbMJipNOSgW1Je-c9ZA,UCcEIg59v68mXkwmjrUovLWQ,Undirected,1,1
UC7WbVbMJipNOSgW1Je-c9ZA,UCt_9FSis3UCR_uN2DrWANkA,Undirected,1,1
UC7WbVbMJipNOSgW1Je-c9ZA,UCvf9lW8160rMO-gQEvKj5-g,Undirected,1,1
UCaAqNrRBRO4Le2j9veyZiLw,UCt_9FSis3UCR_uN2DrWANkA,Undirected,1,1
UCaAqNrRBRO4Le2j9veyZiLw,UCvf9lW8160rMO-gQEvKj5-g,Undirected,1,1
UCcEIg59v68mXkwmjrUovLWQ,UCt_9FSis3UCR_uN2DrWANkA,Undirected,1,1
UCcEIg59v68mXkwmjrUovLWQ,UCvf9lW8160rMO-gQEvKj5-g,Undirected,1,1
UCt_9FSis3UCR_uN2DrWANkA,UCvf9lW8160rMO-gQEvKj5-g,Undirected,1,1
UC-Re3P-t9Kop1kLSLYBUHHg,UCnYWMz65DdlgV1k2aoP2WQw,Undirected,1,1
UCcEIg59v68mXkwmjrUovLWQ,UCnYWMz65DdlgV1k2aoP2WQw,Undirected,1,1
UCIEVJfQDwjhiZlgWRn9HSpA,UCcEIg59v68mXkwmjrUovLWQ,Undirected,1,1
UCcEIg59v68mXkwmjrUovLWQ,UCzFJ9AvOU97eARE_sHGaNmQ,Undirected,1,1
UCY3aIDnrynqqlChK2HfMmMQ,UCcEIg59v68mXkwmjrUovLWQ,Undirected,1,1
UCY3aIDnrynqqlChK2HfMmMQ,UCn3W7pGYyzwMN52RdCDN0cA,Undirected,1,1
UCY3aIDnrynqqlChK2HfMmMQ,UCtvt20z_cr9QXyRF4sT8dHQ,Undirected,1,1
UCcEIg59v68mXkwmjrUovLWQ,UCn3W7pGYyzwMN52RdCDN0cA,Undirected,1,1
UCcEIg59v68mXkwmjrUovLWQ,UCtvt20z_cr9QXyRF4sT8dHQ,Undirected,1,1
UCn3W7pGYyzwMN52RdCDN0cA,UCtvt20z_cr9QXyRF4sT8dHQ,Undirected,1,1
UC3Vx3Zh7V7EG3PytRWuYXag,UCGouRKJdNZskJvrHZSV6hzA,Undirected,4,4
UC3Vx3Zh7V7EG3PytRWuYXag,UCNUl2ozi33XcCy3yqhVtUPQ,Undirected,10,10
UC3Vx3Zh7V7EG3PytRWuYXag,UCXHh9s6OJz_c7z9JZD0Rhvw,Undirected,1,1
UCGouRKJdNZskJvrHZSV6hzA,UCNUl2ozi33XcCy3yqhVtUPQ,Undirected,4,4
UCGouRKJdNZskJvrHZSV6hzA,UCXHh9s6OJz_c7z9JZD0Rhvw,Undirected,2,2
UCNUl2ozi33XcCy3yqhVtUPQ,UCXHh9s6OJz_c7z9JZD0Rhvw,Undirected,1,1
UC3Vx3Zh7V7EG3PytRWuYXag,UCe7uG6Hekxobsu_rdRval4Q,Undirected,1,1
UCNUl2ozi33XcCy3yqhVtUPQ,UCe7uG6Hekxobsu_rdRval4Q,Undirected,1,1
UC3Vx3Zh7V7EG3PytRWuYXag,UCYysJxvgOX4niSvUf2xLH9A,Undirected,3,3
UCNUl2ozi33XcCy3yqhVtUPQ,UCYysJxvgOX4niSvUf2xLH9A,Undirected,3,3
UC3Vx3Zh7V7EG3PytRWuYXag,UCxBxCs3FxgYY_VvMgr9Dx2w,Undirected,2,2
UCNUl2ozi33XcCy3yqhVtUPQ,UCxBxCs3FxgYY_VvMgr9Dx2w,Undirected,10,10
UCYysJxvgOX4niSvUf2xLH9A,UCxBxCs3FxgYY_VvMgr9Dx2w,Undirected,1,1
UC28nW7PGgNxf7ez7z31kv9A,UC3Vx3Zh7V7EG3PytRWuYXag,Undirected,1,1
UC28nW7PGgNxf7ez7z31kv9A,UCNUl2ozi33XcCy3yqhVtUPQ,Undirected,1,1
UC28nW7PGgNxf7ez7z31kv9A,UCYysJxvgOX4niSvUf2xLH9A,Undirected,1,1
UC3Vx3Zh7V7EG3PytRWuYXag,UCRxYLU8m_qPzQOiRSoxfjHQ,Undirected,3,3
UCNUl2ozi33XcCy3yqhVtUPQ,UCRxYLU8m_qPzQOiRSoxfjHQ,Undirected,2,2
UCGouRKJdNZskJvrHZSV6hzA,UCXQuTtJ70B_mVqlYJNoyNxQ,Undirected,1,1
UCNUl2ozi33XcCy3yqhVtUPQ,UCXQuTtJ70B_mVqlYJNoyNxQ,Undirected,1,1
UC3Vx3Zh7V7EG3PytRWuYXag,UCLdY2s5vi4UHPMc5oOkmuaw,Undirected,1,1
UC3Vx3Zh7V7EG3PytRWuYXag,UCeH-EMXgtSKd7MLQ1vmWkKQ,Undirected,1,1
UCLdY2s5vi4UHPMc5oOkmuaw,UCNUl2ozi33XcCy3yqhVtUPQ,Undirected,1,1
UCLdY2s5vi4UHPMc5oOkmuaw,UCRxYLU8m_qPzQOiRSoxfjHQ,Undirected,1,1
UCLdY2s5vi4UHPMc5oOkmuaw,UCeH-EMXgtSKd7MLQ1vmWkKQ,Undirected,1,1
UCNUl2ozi33XcCy3yqhVtUPQ,UCeH-EMXgtSKd7MLQ1vmWkKQ,Undirected,1,1
UCRxYLU8m_qPzQOiRSoxfjHQ,UCeH-EMXgtSKd7MLQ1vmWkKQ,Undirected,1,1
UC3Vx3Zh7V7EG3PytRWuYXag,UCJ-B8tnJLgnxv7cEPKew9pw,Undirected,1,1
UC3Vx3Zh7V7EG3PytRWuYXag,UCtxgFCLg2E8b3l_wP6HMXKQ,Undirected,1,1
UCGouRKJdNZskJvrHZSV6hzA,UCJ-B8tnJLgnxv7cEPKew9pw,Undirected,1,1
UCGouRKJdNZskJvrHZSV6hzA,UCtxgFCLg2E8b3l_wP6HMXKQ,Undirected,1,1
UCJ-B8tnJLgnxv7cEPKew9pw,UCNUl2ozi33XcCy3yqhVtUPQ,Undirected,1,1
UCJ-B8tnJLgnxv7cEPKew9pw,UCtxgFCLg2E8b3l_wP6HMXKQ,Undirected,1,1
UCNUl2ozi33XcCy3yqhVtUPQ,UCtxgFCLg2E8b3l_wP6HMXKQ,Undirected,1,1
UCDJbJhZuEFF8X-npl1tPUrQ,UCKffbsBoqqgAhyJbnkFuGHg,Undirected,1,1
UCDJbJhZuEFF8X-npl1tPUrQ,UCchZCZ0pJKMGbNBvD9Gl5vw,Undirected,1,1
UCKffbsBoqqgAhyJbnkFuGHg,UCchZCZ0pJKMGbNBvD9Gl5vw,Undirected,1,1
UCCZ_iU8loe5ds25r4iHsrgQ,UCFbfFv3bjWctmO2IQoHLiHg,Undirected,1,1
UCCZ_iU8loe5ds25r4iHsrgQ,UCshAqaVdjzHdcBdLJXiuWFA,Undirected,1,1
UCFbfFv3bjWctmO2IQoHLiHg,UCKffbsBoqqgAhyJbnkFuGHg,Undirected,1,1
UCFbfFv3bjWctmO2IQoHLiHg,UCQKBhMmTXoZW5NSUNKIR3bg,Undirected,1,1
UCFbfFv3bjWctmO2IQoHLiHg,UCshAqaVdjzHdcBdLJXiuWFA,Undirected,1,1
UCKffbsBoqqgAhyJbnkFuGHg,UCshAqaVdjzHdcBdLJXiuWFA,Undirected,1,1
UCQKBhMmTXoZW5NSUNKIR3bg,UCshAqaVdjzHdcBdLJXiuWFA,Undirected,1,1
UCCZ_iU8loe5ds25r4iHsrgQ,UCkCsd5HkmqYZEMm6VmBd-Yg,Undirected,1,1
UCKffbsBoqqgAhyJbnkFuGHg,UCkCsd5HkmqYZEMm6VmBd-Yg,Undirected,1,1
UCQKBhMmTXoZW5NSUNKIR3bg,UCkCsd5HkmqYZEMm6VmBd-Yg,Undirected,1,1
UC2MnRdUULf1M3rtYwKA-Rog,UC_Tcm94cJjq6JwpUdB_N4lA,Undirected,2,2
UCTfWm3pwShl_KQ7-63Qcbng,UC_Tcm94cJjq6JwpUdB_N4lA,Undirected,6,6
UC2MnRdUULf1M3rtYwKA-Rog,UCC1YQfh-e-NLaiLEEU0O2mw,Undirected,1,1
UCC1YQfh-e-NLaiLEEU0O2mw,UC_Tcm94cJjq6JwpUdB_N4lA,Undirected,1,1
UCK5W6pW3lqmdrQSOzqE-QBA,UCTfWm3pwShl_KQ7-63Qcbng,Undirected,1,1
UCK5W6pW3lqmdrQSOzqE-QBA,UC_Tcm94cJjq6JwpUdB_N4lA,Undirected,1,1
UCTfWm3pwShl_KQ7-63Qcbng,UCUh2wU2tzWCJM6_pciXH3VQ,Undirected,2,2
UCUh2wU2tzWCJM6_pciXH3VQ,UC_Tcm94cJjq6JwpUdB_N4lA,Undirected,2,2
UCaAqNrRBRO4Le2j9veyZiLw,UCg7qoKyPByllqELez2p6iRg,Undirected,2,2
UC11R_RIx7WyJiDH9a7RfwjQ,UCFFPboHPFYN0V9-sDrl_j0w,Undirected,1,1
UC11R_RIx7WyJiDH9a7RfwjQ,UCRvvX-wdrjrjYnraqPzjpLw,Undirected,1,1
UC11R_RIx7WyJiDH9a7RfwjQ,UCa8Eg040AJe-FnQE8qsxg4A,Undirected,1,1
UC11R_RIx7WyJiDH9a7RfwjQ,UCaAqNrRBRO4Le2j9veyZiLw,Undirected,3,3
UC11R_RIx7WyJiDH9a7RfwjQ,UCg7qoKyPByllqELez2p6iRg,Undirected,1,1
UCFFPboHPFYN0V9-sDrl_j0w,UCRvvX-wdrjrjYnraqPzjpLw,Undirected,1,1
UCFFPboHPFYN0V9-sDrl_j0w,UCa8Eg040AJe-FnQE8qsxg4A,Undirected,1,1
UCFFPboHPFYN0V9-sDrl_j0w,UCaAqNrRBRO4Le2j9veyZiLw,Undirected,1,1
UCFFPboHPFYN0V9-sDrl_j0w,UCg7qoKyPByllqELez2p6iRg,Undirected,1,1
UCRvvX-wdrjrjYnraqPzjpLw,UCa8Eg040AJe-FnQE8qsxg4A,Undirected,1,1
UCRvvX-wdrjrjYnraqPzjpLw,UCaAqNrRBRO4Le2j9veyZiLw,Undirected,1,1
UCRvvX-wdrjrjYnraqPzjpLw,UCg7qoKyPByllqELez2p6iRg,Undirected,1,1
UCa8Eg040AJe-FnQE8qsxg4A,UCaAqNrRBRO4Le2j9veyZiLw,Undirected,1,1
UCa8Eg040AJe-FnQE8qsxg4A,UCg7qoKyPByllqELez2p6iRg,Undirected,1,1
UC11R_RIx7WyJiDH9a7RfwjQ,UCDho0k4J3qvekjkqL4sepfQ,Undirected,1,1
UCDho0k4J3qvekjkqL4sepfQ,UCaAqNrRBRO4Le2j9veyZiLw,Undirected,1,1
UCaAqNrRBRO4Le2j9veyZiLw,UCcp1BdbmWa9xEXujKtgQ-VQ,Undirected,1,1
UC4W3ZoL6CUKLQ67mtKD3F7w,UCKPOgWKSWekmuBNiRWrNbqw,Undirected,1,1
UC4W3ZoL6CUKLQ67mtKD3F7w,UCaAqNrRBRO4Le2j9veyZiLw,Undirected,1,1
UCKPOgWKSWekmuBNiRWrNbqw,UCaAqNrRBRO4Le2j9veyZiLw,Undirected,1,1
UC11R_RIx7WyJiDH9a7RfwjQ,UC__G3Sqykc2ONvaa3B175sQ,Undirected,1,1
UC11R_RIx7WyJiDH9a7RfwjQ,UCn_FAXem2-e3HQvmK-mOH4g,Undirected,1,1
UC__G3Sqykc2ONvaa3B175sQ,UCaAqNrRBRO4Le2j9veyZiLw,Undirected,1,1
UC__G3Sqykc2ONvaa3B175sQ,UCn_FAXem2-e3HQvmK-mOH4g,Undirected,1,1
UCaAqNrRBRO4Le2j9veyZiLw,UCn_FAXem2-e3HQvmK-mOH4g,Undirected,1,1
UC2PeMPA8PAOp-bynLoCeMLA,UCaAqNrRBRO4Le2j9veyZiLw,Undirected,1,1
UCIFgOdb3qF5RUHwORP_XFgA,UCJ1t1GZGEnE0Okiww_jtX3Q,Undirected,1,1
UCIFgOdb3qF5RUHwORP_XFgA,UCaAqNrRBRO4Le2j9veyZiLw,Undirected,2,2
UCJ1t1GZGEnE0Okiww_jtX3Q,UCaAqNrRBRO4Le2j9veyZiLw,Undirected,1,1
UCEcsDOzFZg7DughFiIeYBiQ,UCIFgOdb3qF5RUHwORP_XFgA,Undirected,1,1
UCEcsDOzFZg7DughFiIeYBiQ,UCaAqNrRBRO4Le2j9veyZiLw,Undirected,1,1
UCEcsDOzFZg7DughFiIeYBiQ,UCv4c5_S6aj0SQWOOep9fd4A,Undirected,1,1
UCIFgOdb3qF5RUHwORP_XFgA,UCv4c5_S6aj0SQWOOep9fd4A,Undirected,1,1
UCaAqNrRBRO4Le2j9veyZiLw,UCv4c5_S6aj0SQWOOep9fd4A,Undirected,1,1
UCPhs80aI8yQNsyXuYBU2D5A,UCdZRs1GmZt5W5OSeS4QHtXQ,Undirected,1,1
UCEcsDOzFZg7DughFiIeYBiQ,UCk8Wshx-TprYdmwrZKMbnhg,Undirected,2,2
UCEcsDOzFZg7DughFiIeYBiQ,UCGHk0M08emaMsHM86DIr9Pw,Undirected,4,4
UCEcsDOzFZg7DughFiIeYBiQ,UCNEUlyqtI54P3EI0q8BWeSA,Undirected,1,1
UCGHk0M08emaMsHM86DIr9Pw,UCNEUlyqtI54P3EI0q8BWeSA,Undirected,1,1
UCEcsDOzFZg7DughFiIeYBiQ,UCsQ0U37tbVccAEFLRneGWuw,Undirected,1,1
UC-UCkx1U8UhjGWqIqakkaLg,UCg7qoKyPByllqELez2p6iRg,Undirected,3,3
UC-UCkx1U8UhjGWqIqakkaLg,UCkM6uxu-96tYDAI4fSOGGlw,Undirected,1,1
UC-UCkx1U8UhjGWqIqakkaLg,UCsaydbsAGFFJFSd-nf4sHYA,Undirected,4,4
UCg7qoKyPByllqELez2p6iRg,UCkM6uxu-96tYDAI4fSOGGlw,Undirected,3,3
UCg7qoKyPByllqELez2p6iRg,UCsaydbsAGFFJFSd-nf4sHYA,Undirected,2,2
UCkM6uxu-96tYDAI4fSOGGlw,UCsaydbsAGFFJFSd-nf4sHYA,Undirected,1,1
UC-UCkx1U8UhjGWqIqakkaLg,UCCZ_iU8loe5ds25r4iHsrgQ,Undirected,1,1
UCCZ_iU8loe5ds25r4iHsrgQ,UCg7qoKyPByllqELez2p6iRg,Undirected,1,1
UCCZ_iU8loe5ds25r4iHsrgQ,UCsaydbsAGFFJFSd-nf4sHYA,Undirected,1,1
UCZEFZczf7LLpuoA8M39-h1A,UCg7qoKyPByllqELez2p6iRg,Undirected,2,2
UC8XHIJsa7AniFUsNQCpG06g,UCJjnv5e_HZcH0GJnh8l7yxQ,Undirected,1,1
UC8XHIJsa7AniFUsNQCpG06g,UCNUl2ozi33XcCy3yqhVtUPQ,Undirected,3,3
UC8XHIJsa7AniFUsNQCpG06g,UCsHkOlyMrHPwH7kR8BLQBcg,Undirected,3,3
UC8XHIJsa7AniFUsNQCpG06g,UCxBxCs3FxgYY_VvMgr9Dx2w,Undirected,3,3
UCJjnv5e_HZcH0GJnh8l7yxQ,UCNUl2ozi33XcCy3yqhVtUPQ,Undirected,3,3
UCJjnv5e_HZcH0GJnh8l7yxQ,UCsHkOlyMrHPwH7kR8BLQBcg,Undirected,3,3
UCJjnv5e_HZcH0GJnh8l7yxQ,UCxBxCs3FxgYY_VvMgr9Dx2w,Undirected,2,2
UCNUl2ozi33XcCy3yqhVtUPQ,UCsHkOlyMrHPwH7kR8BLQBcg,Undirected,9,9
UCsHkOlyMrHPwH7kR8BLQBcg,UCxBxCs3FxgYY_VvMgr9Dx2w,Undirected,8,8
UC8XHIJsa7AniFUsNQCpG06g,UCBc6A7dAHUH3evSpUFz98SQ,Undirected,1,1
UCBc6A7dAHUH3evSpUFz98SQ,UCNUl2ozi33XcCy3yqhVtUPQ,Undirected,1,1
UCBc6A7dAHUH3evSpUFz98SQ,UCsHkOlyMrHPwH7kR8BLQBcg,Undirected,1,1
UCBc6A7dAHUH3evSpUFz98SQ,UCxBxCs3FxgYY_VvMgr9Dx2w,Undirected,1,1
UC8XHIJsa7AniFUsNQCpG06g,UCSn8htYYDE2Ho0gRuiHO5Lw,Undirected,1,1
UCNUl2ozi33XcCy3yqhVtUPQ,UCSn8htYYDE2Ho0gRuiHO5Lw,Undirected,1,1
UCSn8htYYDE2Ho0gRuiHO5Lw,UCsHkOlyMrHPwH7kR8BLQBcg,Undirected,1,1
UCSn8htYYDE2Ho0gRuiHO5Lw,UCxBxCs3FxgYY_VvMgr9Dx2w,Undirected,1,1
UCNUl2ozi33XcCy3yqhVtUPQ,UCeVz3UbO2fshiRCw5TQvT_w,Undirected,1,1
UCeVz3UbO2fshiRCw5TQvT_w,UCsHkOlyMrHPwH7kR8BLQBcg,Undirected,1,1
UCeVz3UbO2fshiRCw5TQvT_w,UCxBxCs3FxgYY_VvMgr9Dx2w,Undirected,1,1
UCFyCavx0R3yI01XGSA058Sg,UCJjnv5e_HZcH0GJnh8l7yxQ,Undirected,1,1
UCFyCavx0R3yI01XGSA058Sg,UCNUl2ozi33XcCy3yqhVtUPQ,Undirected,1,1
UCFyCavx0R3yI01XGSA058Sg,UCsHkOlyMrHPwH7kR8BLQBcg,Undirected,1,1
UCFyCavx0R3yI01XGSA058Sg,UCxBxCs3FxgYY_VvMgr9Dx2w,Undirected,1,1
UCE-rP-7YMlQWF8auV0q-X0Q,UCNUl2ozi33XcCy3yqhVtUPQ,Undirected,1,1
UCE-rP-7YMlQWF8auV0q-X0Q,UCsHkOlyMrHPwH7kR8BLQBcg,Undirected,1,1
UCE-rP-7YMlQWF8auV0q-X0Q,UCxBxCs3FxgYY_VvMgr9Dx2w,Undirected,1,1
UCNUl2ozi33XcCy3yqhVtUPQ,UCWJBIkoUPrBnlFsu4RsuplA,Undirected,1,1
UCWJBIkoUPrBnlFsu4RsuplA,UCsHkOlyMrHPwH7kR8BLQBcg,Undirected,1,1
UCWJBIkoUPrBnlFsu4RsuplA,UCxBxCs3FxgYY_VvMgr9Dx2w,Undirected,1,1
UC5INZrdy_4DrwWrEiohH9Ag,UCzZCT-7IkupbxpLn9BcjwXA,Undirected,1,1
UC5T0wZumYm7feZl445azfog,UCzZCT-7IkupbxpLn9BcjwXA,Undirected,1,1
UCxBxCs3FxgYY_VvMgr9Dx2w,UCzZCT-7IkupbxpLn9BcjwXA,Undirected,5,5
UCfX0_F6eJDrhqixU435mZlg,UCzZCT-7IkupbxpLn9BcjwXA,Undirected,1,1
UC3Vx3Zh7V7EG3PytRWuYXag,UCzZCT-7IkupbxpLn9BcjwXA,Undirected,1,1
UCNajLBD8Z98l_JEN4XnE4zg,UCcEIg59v68mXkwmjrUovLWQ,Undirected,1,1
UCNajLBD8Z98l_JEN4XnE4zg,UCxBxCs3FxgYY_VvMgr9Dx2w,Undirected,1,1
UCNajLBD8Z98l_JEN4XnE4zg,UCzZCT-7IkupbxpLn9BcjwXA,Undirected,1,1
UCcEIg59v68mXkwmjrUovLWQ,UCxBxCs3FxgYY_VvMgr9Dx2w,Undirected,2,2
UCcEIg59v68mXkwmjrUovLWQ,UCzZCT-7IkupbxpLn9BcjwXA,Undirected,2,2
UCCZ_iU8loe5ds25r4iHsrgQ,UCLbCduuw9doyXwdQIyOJCiQ,Undirected,1,1
UCCZ_iU8loe5ds25r4iHsrgQ,UCRNa0iUrtiJXlzM8ySdwasg,Undirected,1,1
UCCZ_iU8loe5ds25r4iHsrgQ,UCzZCT-7IkupbxpLn9BcjwXA,Undirected,1,1
UCLbCduuw9doyXwdQIyOJCiQ,UCRNa0iUrtiJXlzM8ySdwasg,Undirected,1,1
UCLbCduuw9doyXwdQIyOJCiQ,UCcEIg59v68mXkwmjrUovLWQ,Undirected,1,1
UCLbCduuw9doyXwdQIyOJCiQ,UCxBxCs3FxgYY_VvMgr9Dx2w,Undirected,1,1
UCLbCduuw9doyXwdQIyOJCiQ,UCzZCT-7IkupbxpLn9BcjwXA,Undirected,1,1
UCRNa0iUrtiJXlzM8ySdwasg,UCcEIg59v68mXkwmjrUovLWQ,Undirected,1,1
UCRNa0iUrtiJXlzM8ySdwasg,UCxBxCs3FxgYY_VvMgr9Dx2w,Undirected,1,1
UCRNa0iUrtiJXlzM8ySdwasg,UCzZCT-7IkupbxpLn9BcjwXA,Undirected,1,1
UC28nW7PGgNxf7ez7z31kv9A,UCHZUXF7WclTrpteIu2yA9Kg,Undirected,1,1
UC11R_RIx7WyJiDH9a7RfwjQ,UC28nW7PGgNxf7ez7z31kv9A,Undirected,1,1
UC28nW7PGgNxf7ez7z31kv9A,UCVz-NJ8lHEYmHgqPgTnBzOQ,Undirected,1,1
UC28nW7PGgNxf7ez7z31kv9A,UCDjcAKycFV0I_qXiWkGhIRg,Undirected,1,1
UC28nW7PGgNxf7ez7z31kv9A,UCYE0mCiufhuGXcPc2uCaaOA,Undirected,4,4
UC28nW7PGgNxf7ez7z31kv9A,UCnDpPoH39FnN65iafaAD5sA,Undirected,3,3
UCYE0mCiufhuGXcPc2uCaaOA,UCnDpPoH39FnN65iafaAD5sA,Undirected,3,3
UCUwjG7gsEOqnAYx2aQS7SLQ,UCxBxCs3FxgYY_VvMgr9Dx2w,Undirected,3,3
UC-Re3P-t9Kop1kLSLYBUHHg,UC0et5s8nWk6GHGaO4nmFERg,Undirected,1,1
UC-Re3P-t9Kop1kLSLYBUHHg,UC6MTdx-4PXuI-J12AD3mAoQ,Undirected,1,1
UC-Re3P-t9Kop1kLSLYBUHHg,UCZqIGiid88QXivL_1dSZ6Uw,Undirected,1,1
UC-Re3P-t9Kop1kLSLYBUHHg,UCkTAXJkY4YEd5IfpiTaKuDw,Undirected,1,1
UC0et5s8nWk6GHGaO4nmFERg,UC6MTdx-4PXuI-J12AD3mAoQ,Undirected,1,1
UC0et5s8nWk6GHGaO4nmFERg,UCZqIGiid88QXivL_1dSZ6Uw,Undirected,1,1
UC0et5s8nWk6GHGaO4nmFERg,UCkTAXJkY4YEd5IfpiTaKuDw,Undirected,1,1
UC6MTdx-4PXuI-J12AD3mAoQ,UCZqIGiid88QXivL_1dSZ6Uw,Undirected,1,1
UC6MTdx-4PXuI-J12AD3mAoQ,UCkTAXJkY4YEd5IfpiTaKuDw,Undirected,1,1
UCZqIGiid88QXivL_1dSZ6Uw,UCkTAXJkY4YEd5IfpiTaKuDw,Undirected,1,1
UC-Re3P-t9Kop1kLSLYBUHHg,UC9bgfkRL2xK7YWfjKxgv-_Q,Undirected,1,1
UC-Re3P-t9Kop1kLSLYBUHHg,UCMIxhzGAt-mA0uaHnajnXTw,Undirected,1,1
UC9bgfkRL2xK7YWfjKxgv-_Q,UCMIxhzGAt-mA0uaHnajnXTw,Undirected,1,1
UC-UCkx1U8UhjGWqIqakkaLg,UCVz-NJ8lHEYmHgqPgTnBzOQ,Undirected,1,1
UCVz-NJ8lHEYmHgqPgTnBzOQ,UCsaydbsAGFFJFSd-nf4sHYA,Undirected,1,1
UC-UCkx1U8UhjGWqIqakkaLg,UCcp1BdbmWa9xEXujKtgQ-VQ,Undirected,1,1
UC-UCkx1U8UhjGWqIqakkaLg,UCmJyHis1vKOakMV4fM4QWFQ,Undirected,1,1
UCGvtln8uec0veqSIeCYdWeQ,UCnDpPoH39FnN65iafaAD5sA,Undirected,2,2
UC0sA0pDYvbCwhtT6wSYxb1A,UCd4MotTJ0FxCQhNgqFVpEOQ,Undirected,1,1
UC0sA0pDYvbCwhtT6wSYxb1A,UCnDpPoH39FnN65iafaAD5sA,Undirected,1,1
UC0sA0pDYvbCwhtT6wSYxb1A,UCxjNU0AJNHsGWnlcoc8yCUQ,Undirected,1,1
UCd4MotTJ0FxCQhNgqFVpEOQ,UCnDpPoH39FnN65iafaAD5sA,Undirected,3,3
UCd4MotTJ0FxCQhNgqFVpEOQ,UCxjNU0AJNHsGWnlcoc8yCUQ,Undirected,1,1
UCnDpPoH39FnN65iafaAD5sA,UCxjNU0AJNHsGWnlcoc8yCUQ,Undirected,1,1
UCXHh9s6OJz_c7z9JZD0Rhvw,UC_D1e4GqdDXLR95laOZOAKA,Undirected,1,1
UCXHh9s6OJz_c7z9JZD0Rhvw,UCnDpPoH39FnN65iafaAD5sA,Undirected,1,1
UC_D1e4GqdDXLR95laOZOAKA,UCnDpPoH39FnN65iafaAD5sA,Undirected,2,2
UCZaE6un_-u2d_e5QODCH_rg,UCbdu85u5khdRaaOb5ufUAHg,Undirected,1,1
UCZaE6un_-u2d_e5QODCH_rg,UCnDpPoH39FnN65iafaAD5sA,Undirected,1,1
UCbdu85u5khdRaaOb5ufUAHg,UCnDpPoH39FnN65iafaAD5sA,Undirected,3,3
UCbdu85u5khdRaaOb5ufUAHg,UCd4MotTJ0FxCQhNgqFVpEOQ,Undirected,1,1
UC92Z23d7Ih55RSlPZ0wCKcw,UCMevyfDLzb_7sNoseXor6wQ,Undirected,1,1
UC92Z23d7Ih55RSlPZ0wCKcw,UCkqhSJuZLdsUTYWNWuuIQKA,Undirected,1,1
UC92Z23d7Ih55RSlPZ0wCKcw,UCnDpPoH39FnN65iafaAD5sA,Undirected,1,1
UCMevyfDLzb_7sNoseXor6wQ,UCkqhSJuZLdsUTYWNWuuIQKA,Undirected,1,1
UCMevyfDLzb_7sNoseXor6wQ,UCnDpPoH39FnN65iafaAD5sA,Undirected,1,1
UCkqhSJuZLdsUTYWNWuuIQKA,UCnDpPoH39FnN65iafaAD5sA,Undirected,1,1
UC87bvudGUQ12Jeage8VIsig,UCGvtln8uec0veqSIeCYdWeQ,Undirected,1,1
