Id,Label,Cluster Id,Cluster Label,Cluster Main Attribute,Cluster Description
UCd8NFPdgSZcQth4fcQZulEQ,Symfuhny,132,Fortnite/Battle-Royale Gaming Creators,Topic/Genre,"Battle-royale and Fortnite-focused gaming creators (Ninja, SypherPK, Nick Eh 30, CouRage) with KSI Music crossover."
UCDogdKl7t7NHzQ95aEwkdMw,Sidemen,155,UK YouTuber Collab Collective (Sidemen/Beta Squad),Creator Collective,"The Sidemen and Beta Squad ecosystem of UK creators (Niko Omilana, JiDion, Chunkz) who regularly collaborate."
UCVtFOytbRpEvzLjvqGG5gxQ,KSI Music,132,Fortnite/Battle-Royale Gaming Creators,Topic/Genre,"Battle-royale and Fortnite-focused gaming creators (Ninja, SypherPK, Nick Eh 30, CouRage) with KSI Music crossover."
UCPbGiUt4Yu8EsaFM-KAmgjg,Grizzy,156,Gaming Commentary & Podcast Creators (SMii7Y circle),Topic/Genre,"Gaming commentary and podcast channels centered on SMii7Y and his collaborators (Grizzy, Bigpuffer, ElasticDroid)."
UCctNbNYKhhzSKXH60vB7x4A,Cloakzy,132,Fortnite/Battle-Royale Gaming Creators,Topic/Genre,"Battle-royale and Fortnite-focused gaming creators (Ninja, SypherPK, Nick Eh 30, CouRage) with KSI Music crossover."
UCCsj3Uk-cuVQejdoX-Pc_Lg,MagicofRahat,149,Prank/Challenge & Viral Entertainment Creators,Content Format,"MrBeast-adjacent viral challenge/prank creators (MrBeast 2, Airrack, Trevor Wallace, Scammer Payback) plus Netflix."
UCagoz5xdDQtz4HLtNOuMkUw,Justin Willman,149,Prank/Challenge & Viral Entertainment Creators,Content Format,"MrBeast-adjacent viral challenge/prank creators (MrBeast 2, Airrack, Trevor Wallace, Scammer Payback) plus Netflix."
UCnyxus3H0_-F8Q6gQTkg41g,Danny Mullen,149,Prank/Challenge & Viral Entertainment Creators,Content Format,"MrBeast-adjacent viral challenge/prank creators (MrBeast 2, Airrack, Trevor Wallace, Scammer Payback) plus Netflix."
UCytgnJE6TrzTTq19GYCOyTg,Tyler Blanchard,149,Prank/Challenge & Viral Entertainment Creators,Content Format,"MrBeast-adjacent viral challenge/prank creators (MrBeast 2, Airrack, Trevor Wallace, Scammer Payback) plus Netflix."
UCC3QcELzK0ioPW2sBJXAHEw,Splashway Waterpark & Campgrounds,149,Prank/Challenge & Viral Entertainment Creators,Content Format,"MrBeast-adjacent viral challenge/prank creators (MrBeast 2, Airrack, Trevor Wallace, Scammer Payback) plus Netflix."
UCZcKjBfT0e4gpm1DdmwQKsw,Hope LaVine,149,Prank/Challenge & Viral Entertainment Creators,Content Format,"MrBeast-adjacent viral challenge/prank creators (MrBeast 2, Airrack, Trevor Wallace, Scammer Payback) plus Netflix."
UCTevXUV9L6_hgvFlLDMmf1w,FaZe,149,Prank/Challenge & Viral Entertainment Creators,Content Format,"MrBeast-adjacent viral challenge/prank creators (MrBeast 2, Airrack, Trevor Wallace, Scammer Payback) plus Netflix."
UCb9iyrxkhvfG2mLUuI_1eUQ,Rakai Live,149,Prank/Challenge & Viral Entertainment Creators,Content Format,"MrBeast-adjacent viral challenge/prank creators (MrBeast 2, Airrack, Trevor Wallace, Scammer Payback) plus Netflix."
UCey-eDTR5J6xU6pZ2f4guoA,Adin Live,149,Prank/Challenge & Viral Entertainment Creators,Content Format,"MrBeast-adjacent viral challenge/prank creators (MrBeast 2, Airrack, Trevor Wallace, Scammer Payback) plus Netflix."
UCsiqlKIUDHZJVG4smMvhF4w,N3ON,149,Prank/Challenge & Viral Entertainment Creators,Content Format,"MrBeast-adjacent viral challenge/prank creators (MrBeast 2, Airrack, Trevor Wallace, Scammer Payback) plus Netflix."
UCGgJAPk89HEfrPDPhbxHFSA,Sam Fernandez,149,Prank/Challenge & Viral Entertainment Creators,Content Format,"MrBeast-adjacent viral challenge/prank creators (MrBeast 2, Airrack, Trevor Wallace, Scammer Payback) plus Netflix."
UCnmgJmPEGl32RGkOL8nhWJA,Brocky,133,Rust & Survival-Game Commentary Creators,Topic/Genre,"Gaming YouTubers centered on the survival game Rust and similar strategy/RPG titles (Blooprint, Willjum, Frost, Memeio)."
UCXT06hjHOF6ERJ5Zydr4e-A,SnuffyFluffy,133,Rust & Survival-Game Commentary Creators,Topic/Genre,"Gaming YouTubers centered on the survival game Rust and similar strategy/RPG titles (Blooprint, Willjum, Frost, Memeio)."
UC3xvVkOrs3HV567JY4ERKjw,Washed,133,Rust & Survival-Game Commentary Creators,Topic/Genre,"Gaming YouTubers centered on the survival game Rust and similar strategy/RPG titles (Blooprint, Willjum, Frost, Memeio)."
UC5KQq8QVBOLAMwUNnjpXwbw,Kira,133,Rust & Survival-Game Commentary Creators,Topic/Genre,"Gaming YouTubers centered on the survival game Rust and similar strategy/RPG titles (Blooprint, Willjum, Frost, Memeio)."
UCgON8HBBSs1YzkqS_M6o4AA,Wally1k,133,Rust & Survival-Game Commentary Creators,Topic/Genre,"Gaming YouTubers centered on the survival game Rust and similar strategy/RPG titles (Blooprint, Willjum, Frost, Memeio)."
UCFMv8zxmt6bc4lVKyT2PniQ,Konfuzion,133,Rust & Survival-Game Commentary Creators,Topic/Genre,"Gaming YouTubers centered on the survival game Rust and similar strategy/RPG titles (Blooprint, Willjum, Frost, Memeio)."
UCVCe4uqy-3f8Ee7dFvZllug,hJune,133,Rust & Survival-Game Commentary Creators,Topic/Genre,"Gaming YouTubers centered on the survival game Rust and similar strategy/RPG titles (Blooprint, Willjum, Frost, Memeio)."
UCj-wTLj0p0YvTkS-9-ACm0A,Blooprint,133,Rust & Survival-Game Commentary Creators,Topic/Genre,"Gaming YouTubers centered on the survival game Rust and similar strategy/RPG titles (Blooprint, Willjum, Frost, Memeio)."
UCzOfLNkiScJp3U_h_QlvHHg,Willjum,133,Rust & Survival-Game Commentary Creators,Topic/Genre,"Gaming YouTubers centered on the survival game Rust and similar strategy/RPG titles (Blooprint, Willjum, Frost, Memeio)."
UC4eLhoPOULG6g66v_w-irXQ,Miloš,133,Rust & Survival-Game Commentary Creators,Topic/Genre,"Gaming YouTubers centered on the survival game Rust and similar strategy/RPG titles (Blooprint, Willjum, Frost, Memeio)."
UCYLykz0SL1BiAzRoKPyuxMw,ReeceR,133,Rust & Survival-Game Commentary Creators,Topic/Genre,"Gaming YouTubers centered on the survival game Rust and similar strategy/RPG titles (Blooprint, Willjum, Frost, Memeio)."
UCgivJUSEde-VsQGFWYFN0NQ,Cam,133,Rust & Survival-Game Commentary Creators,Topic/Genre,"Gaming YouTubers centered on the survival game Rust and similar strategy/RPG titles (Blooprint, Willjum, Frost, Memeio)."
UCGSN_cIgIcBYZhumot7LXhg,LolaIndigoVEVO,134,French-language Urban/Pop Music Artists,Language/Region,"Francophone urban and pop artists (GIMS, Soolking, Tayc, TIAKOLA)."
UC7DIEFF46WmrUNhUK_ZmV5g,SDMofficielVEVO,134,French-language Urban/Pop Music Artists,Language/Region,"Francophone urban and pop artists (GIMS, Soolking, Tayc, TIAKOLA)."
UC5M-zwNtSM_M2-J-wyRgl4g,TIAKOLA,134,French-language Urban/Pop Music Artists,Language/Region,"Francophone urban and pop artists (GIMS, Soolking, Tayc, TIAKOLA)."
UCLkNcN2ort4Rf5VcL1cfx0A,Bassoonify,44,Japanese Independent & Vocaloid Musicians,Music Genre,"Japanese indie-rock and Vocaloid producer channels (Sakanaction, HIMEHINA, cosMo@bousouP, Isekaijoucho)."
UCVzglaKuLai2OwCOyG7AOiA,Medllix,44,Japanese Independent & Vocaloid Musicians,Music Genre,"Japanese indie-rock and Vocaloid producer channels (Sakanaction, HIMEHINA, cosMo@bousouP, Isekaijoucho)."
UCAnb4PnS1cc4k3L_rouYSxw,zingerz,44,Japanese Independent & Vocaloid Musicians,Music Genre,"Japanese indie-rock and Vocaloid producer channels (Sakanaction, HIMEHINA, cosMo@bousouP, Isekaijoucho)."
UCfgFnHXoUvMiWxVB8ALnX5g,dystopian tanuki,44,Japanese Independent & Vocaloid Musicians,Music Genre,"Japanese indie-rock and Vocaloid producer channels (Sakanaction, HIMEHINA, cosMo@bousouP, Isekaijoucho)."
UC6D6iPcrcPhAb6970f7LCcw,IvanB,58,Multi-language Global Gaming & Entertainment,Language/Region,"International mega-creators spanning Spanish (Mikecrack, Rubius), Portuguese (Porta dos Fundos), and English (jacksepticeye) gaming/comedy content."
UCe5DHZEhaPnxFX6wriSiu5g,MAGGIERAPS,58,Multi-language Global Gaming & Entertainment,Language/Region,"International mega-creators spanning Spanish (Mikecrack, Rubius), Portuguese (Porta dos Fundos), and English (jacksepticeye) gaming/comedy content."
UCb1gWOLQPCgUl_WY-zSvL7A,SixteenInMono,142,Minecraft & Dream SMP Creator Community,Fandom/Community,"Minecraft-focused creators (TommyInnit, EYstreem, Mumbo Jumbo) and the fan-music artists who write songs about them (CG5, The Living Tombstone)."
UCAz5JW1_oryewk0eR-eP7Bw,Tubbo,142,Minecraft & Dream SMP Creator Community,Fandom/Community,"Minecraft-focused creators (TommyInnit, EYstreem, Mumbo Jumbo) and the fan-music artists who write songs about them (CG5, The Living Tombstone)."
UCmkTBtGbf0gSPnHN_slNrOQ,Caleb Hyles,142,Minecraft & Dream SMP Creator Community,Fandom/Community,"Minecraft-focused creators (TommyInnit, EYstreem, Mumbo Jumbo) and the fan-music artists who write songs about them (CG5, The Living Tombstone)."
UCmuobr4DmrmLI1BaGZD3p5w,annapantsu,142,Minecraft & Dream SMP Creator Community,Fandom/Community,"Minecraft-focused creators (TommyInnit, EYstreem, Mumbo Jumbo) and the fan-music artists who write songs about them (CG5, The Living Tombstone)."
UC7TCBDOEA3rkyi1DceRx2eQ,Ryan Lafford,142,Minecraft & Dream SMP Creator Community,Fandom/Community,"Minecraft-focused creators (TommyInnit, EYstreem, Mumbo Jumbo) and the fan-music artists who write songs about them (CG5, The Living Tombstone)."
UC-9jtC-fuSz0Qs08YCZVzeg,Tre Watson,142,Minecraft & Dream SMP Creator Community,Fandom/Community,"Minecraft-focused creators (TommyInnit, EYstreem, Mumbo Jumbo) and the fan-music artists who write songs about them (CG5, The Living Tombstone)."
UCYYry2Bwe6SfJ-kqUfhQbfQ,Silva Hound,157,Brony/Furry Fandom Electronic Music Producers,Fandom/Community,"Electronic music producers associated with the My Little Pony/brony and furry fandoms (Silva Hound, Vylet Pony, BSlick)."
UC4yb1fKSvCkKes6Kw41wRag,TheOneWhoEdits,142,Minecraft & Dream SMP Creator Community,Fandom/Community,"Minecraft-focused creators (TommyInnit, EYstreem, Mumbo Jumbo) and the fan-music artists who write songs about them (CG5, The Living Tombstone)."
UCCZ_iU8loe5ds25r4iHsrgQ,McGwire,151,English-Language Anime-Rap & Vocaloid Music Community,Content Format,"Predominantly anime-inspired rap/hip-hop artists and beatmakers (RUSTAGE, Shwabadi, Daddyphatsnaps, Ben Schuller, Encore, Ayo Oddwin!) alongside Vocaloid/anime cover singers (ChewieCatt, FabvL, Lauren Babic, tunnA Beatz) and anime video essayists (Super Eyepatch Wolf, Whyt Manga). Topic tags are dominated by Hip hop and Electronic music (not Music of Asia), since YouTube classifies by musical genre rather than by anime theme. Rebalanced from 'EN Anime/Vocaloid Music,' whose description over-emphasized video essayists/cover singers relative to the larger anime-rap/beatmaker segment."
UCIFgOdb3qF5RUHwORP_XFgA,Thrizzy,151,English-Language Anime-Rap & Vocaloid Music Community,Content Format,"Predominantly anime-inspired rap/hip-hop artists and beatmakers (RUSTAGE, Shwabadi, Daddyphatsnaps, Ben Schuller, Encore, Ayo Oddwin!) alongside Vocaloid/anime cover singers (ChewieCatt, FabvL, Lauren Babic, tunnA Beatz) and anime video essayists (Super Eyepatch Wolf, Whyt Manga). Topic tags are dominated by Hip hop and Electronic music (not Music of Asia), since YouTube classifies by musical genre rather than by anime theme. Rebalanced from 'EN Anime/Vocaloid Music,' whose description over-emphasized video essayists/cover singers relative to the larger anime-rap/beatmaker segment."
UCZucaR26EKPH_U4HW2djLzQ,Glitch Whisper,151,English-Language Anime-Rap & Vocaloid Music Community,Content Format,"Predominantly anime-inspired rap/hip-hop artists and beatmakers (RUSTAGE, Shwabadi, Daddyphatsnaps, Ben Schuller, Encore, Ayo Oddwin!) alongside Vocaloid/anime cover singers (ChewieCatt, FabvL, Lauren Babic, tunnA Beatz) and anime video essayists (Super Eyepatch Wolf, Whyt Manga). Topic tags are dominated by Hip hop and Electronic music (not Music of Asia), since YouTube classifies by musical genre rather than by anime theme. Rebalanced from 'EN Anime/Vocaloid Music,' whose description over-emphasized video essayists/cover singers relative to the larger anime-rap/beatmaker segment."
UCqwowzhSTaRdGqZ80Gb0GBQ,GameboyJones,151,English-Language Anime-Rap & Vocaloid Music Community,Content Format,"Predominantly anime-inspired rap/hip-hop artists and beatmakers (RUSTAGE, Shwabadi, Daddyphatsnaps, Ben Schuller, Encore, Ayo Oddwin!) alongside Vocaloid/anime cover singers (ChewieCatt, FabvL, Lauren Babic, tunnA Beatz) and anime video essayists (Super Eyepatch Wolf, Whyt Manga). Topic tags are dominated by Hip hop and Electronic music (not Music of Asia), since YouTube classifies by musical genre rather than by anime theme. Rebalanced from 'EN Anime/Vocaloid Music,' whose description over-emphasized video essayists/cover singers relative to the larger anime-rap/beatmaker segment."
UCFbfFv3bjWctmO2IQoHLiHg,HalaCG,151,English-Language Anime-Rap & Vocaloid Music Community,Content Format,"Predominantly anime-inspired rap/hip-hop artists and beatmakers (RUSTAGE, Shwabadi, Daddyphatsnaps, Ben Schuller, Encore, Ayo Oddwin!) alongside Vocaloid/anime cover singers (ChewieCatt, FabvL, Lauren Babic, tunnA Beatz) and anime video essayists (Super Eyepatch Wolf, Whyt Manga). Topic tags are dominated by Hip hop and Electronic music (not Music of Asia), since YouTube classifies by musical genre rather than by anime theme. Rebalanced from 'EN Anime/Vocaloid Music,' whose description over-emphasized video essayists/cover singers relative to the larger anime-rap/beatmaker segment."
UCPBxxpnijSZhPvxb1RyJP1w,DenDen5_sculpts,151,English-Language Anime-Rap & Vocaloid Music Community,Content Format,"Predominantly anime-inspired rap/hip-hop artists and beatmakers (RUSTAGE, Shwabadi, Daddyphatsnaps, Ben Schuller, Encore, Ayo Oddwin!) alongside Vocaloid/anime cover singers (ChewieCatt, FabvL, Lauren Babic, tunnA Beatz) and anime video essayists (Super Eyepatch Wolf, Whyt Manga). Topic tags are dominated by Hip hop and Electronic music (not Music of Asia), since YouTube classifies by musical genre rather than by anime theme. Rebalanced from 'EN Anime/Vocaloid Music,' whose description over-emphasized video essayists/cover singers relative to the larger anime-rap/beatmaker segment."
UCmSzil13YD_XmADLT9PBBBg,Breeton Boi,151,English-Language Anime-Rap & Vocaloid Music Community,Content Format,"Predominantly anime-inspired rap/hip-hop artists and beatmakers (RUSTAGE, Shwabadi, Daddyphatsnaps, Ben Schuller, Encore, Ayo Oddwin!) alongside Vocaloid/anime cover singers (ChewieCatt, FabvL, Lauren Babic, tunnA Beatz) and anime video essayists (Super Eyepatch Wolf, Whyt Manga). Topic tags are dominated by Hip hop and Electronic music (not Music of Asia), since YouTube classifies by musical genre rather than by anime theme. Rebalanced from 'EN Anime/Vocaloid Music,' whose description over-emphasized video essayists/cover singers relative to the larger anime-rap/beatmaker segment."
UCGYhSRkssfQRwgzkvD97qNg,Callon B,151,English-Language Anime-Rap & Vocaloid Music Community,Content Format,"Predominantly anime-inspired rap/hip-hop artists and beatmakers (RUSTAGE, Shwabadi, Daddyphatsnaps, Ben Schuller, Encore, Ayo Oddwin!) alongside Vocaloid/anime cover singers (ChewieCatt, FabvL, Lauren Babic, tunnA Beatz) and anime video essayists (Super Eyepatch Wolf, Whyt Manga). Topic tags are dominated by Hip hop and Electronic music (not Music of Asia), since YouTube classifies by musical genre rather than by anime theme. Rebalanced from 'EN Anime/Vocaloid Music,' whose description over-emphasized video essayists/cover singers relative to the larger anime-rap/beatmaker segment."
UCQKBhMmTXoZW5NSUNKIR3bg,Wülf Boi,151,English-Language Anime-Rap & Vocaloid Music Community,Content Format,"Predominantly anime-inspired rap/hip-hop artists and beatmakers (RUSTAGE, Shwabadi, Daddyphatsnaps, Ben Schuller, Encore, Ayo Oddwin!) alongside Vocaloid/anime cover singers (ChewieCatt, FabvL, Lauren Babic, tunnA Beatz) and anime video essayists (Super Eyepatch Wolf, Whyt Manga). Topic tags are dominated by Hip hop and Electronic music (not Music of Asia), since YouTube classifies by musical genre rather than by anime theme. Rebalanced from 'EN Anime/Vocaloid Music,' whose description over-emphasized video essayists/cover singers relative to the larger anime-rap/beatmaker segment."
UCjsUCGBofGpdxtwVURGzR2A,Callie Mae,151,English-Language Anime-Rap & Vocaloid Music Community,Content Format,"Predominantly anime-inspired rap/hip-hop artists and beatmakers (RUSTAGE, Shwabadi, Daddyphatsnaps, Ben Schuller, Encore, Ayo Oddwin!) alongside Vocaloid/anime cover singers (ChewieCatt, FabvL, Lauren Babic, tunnA Beatz) and anime video essayists (Super Eyepatch Wolf, Whyt Manga). Topic tags are dominated by Hip hop and Electronic music (not Music of Asia), since YouTube classifies by musical genre rather than by anime theme. Rebalanced from 'EN Anime/Vocaloid Music,' whose description over-emphasized video essayists/cover singers relative to the larger anime-rap/beatmaker segment."
UC6_L7fnczNalFZyBthUE9oA,Jakeneutron,158,Spanish-language Anime Rap & Cover Music Creators,Language/Region,"Spanish-language rap/cover artists focused on anime, games and pop culture (Doble Cero, Jakeneutron, Jay-F)."
UCWSZlJFcfm4TsQtjZBMbg4g,SCARY KID STUDIOS,151,English-Language Anime-Rap & Vocaloid Music Community,Content Format,"Predominantly anime-inspired rap/hip-hop artists and beatmakers (RUSTAGE, Shwabadi, Daddyphatsnaps, Ben Schuller, Encore, Ayo Oddwin!) alongside Vocaloid/anime cover singers (ChewieCatt, FabvL, Lauren Babic, tunnA Beatz) and anime video essayists (Super Eyepatch Wolf, Whyt Manga). Topic tags are dominated by Hip hop and Electronic music (not Music of Asia), since YouTube classifies by musical genre rather than by anime theme. Rebalanced from 'EN Anime/Vocaloid Music,' whose description over-emphasized video essayists/cover singers relative to the larger anime-rap/beatmaker segment."
UCFYMDSW-BzeYZKFSxROw3Rg,The Living Tombstone,142,Minecraft & Dream SMP Creator Community,Fandom/Community,"Minecraft-focused creators (TommyInnit, EYstreem, Mumbo Jumbo) and the fan-music artists who write songs about them (CG5, The Living Tombstone)."
UC48fXF20iLbWnKMOYx248Eg,Deputy Rust,58,Multi-language Global Gaming & Entertainment,Language/Region,"International mega-creators spanning Spanish (Mikecrack, Rubius), Portuguese (Porta dos Fundos), and English (jacksepticeye) gaming/comedy content."
UC8dXwMlwVotPmzCgvN7EkyQ,KHtheKARTOONiST,58,Multi-language Global Gaming & Entertainment,Language/Region,"International mega-creators spanning Spanish (Mikecrack, Rubius), Portuguese (Porta dos Fundos), and English (jacksepticeye) gaming/comedy content."
UClE8c2-Q9rYwOApdf3OuTAA,zayJax,58,Multi-language Global Gaming & Entertainment,Language/Region,"International mega-creators spanning Spanish (Mikecrack, Rubius), Portuguese (Porta dos Fundos), and English (jacksepticeye) gaming/comedy content."
UCpG_tPlsIkdPJJ77c9tIfWQ,is0kenny,142,Minecraft & Dream SMP Creator Community,Fandom/Community,"Minecraft-focused creators (TommyInnit, EYstreem, Mumbo Jumbo) and the fan-music artists who write songs about them (CG5, The Living Tombstone)."
UCHyWlppyelhTaxf9BC8H8PA,MrMeta Stats,58,Multi-language Global Gaming & Entertainment,Language/Region,"International mega-creators spanning Spanish (Mikecrack, Rubius), Portuguese (Porta dos Fundos), and English (jacksepticeye) gaming/comedy content."
UCTXjlJy0yfMgDdPEaV1NWpg,Staterested,58,Multi-language Global Gaming & Entertainment,Language/Region,"International mega-creators spanning Spanish (Mikecrack, Rubius), Portuguese (Porta dos Fundos), and English (jacksepticeye) gaming/comedy content."
